episode,total_reward,loss,avg_td,epsilon,eval_reward,eval_order,time_s
364,4302.485876511651,1663.3154296875,10.407337188720703,0.05,,,11327.87
365,3435.9431540825162,1658.7344970703125,8.184067726135254,0.05,,,11332.28
366,4274.080777644348,1654.16748046875,7.769682884216309,0.05,,,11335.63
367,3795.4673735635415,1649.66748046875,8.953666687011719,0.05,,,11338.98
368,4557.213357029709,1645.2825927734375,10.066967010498047,0.05,,,11341.78
369,3953.2739124924096,1640.8175048828125,9.06393051147461,0.05,,,11345.15
370,4673.358631034116,1636.39794921875,9.572757720947266,0.05,,,11348.49
371,2736.088776409458,1632.0147705078125,9.86746597290039,0.05,,,11351.89
372,3475.174624937256,1627.63134765625,9.269257545471191,0.05,,,11355.24
373,4438.477492015224,1623.233642578125,7.57402229309082,0.05,,,11358.53
374,3562.0632405982315,1618.8785400390625,8.26220703125,0.05,,,11438.62
375,5143.562874894288,1614.6513671875,9.740087509155273,0.05,,,11442.05
376,4650.77191166257,1610.411376953125,8.787506103515625,0.05,,,11444.95
377,4777.894424115321,1606.1766357421875,8.783082962036133,0.05,,,11448.32
378,3957.5378096189784,1602.03955078125,10.774652481079102,0.05,,,11451.35
379,3731.4130610531797,1597.8306884765625,7.489213943481445,0.05,,,11454.81
380,2392.0133170189692,1593.58056640625,5.584942817687988,0.05,,,11517.91
381,3099.3491532208163,1589.51171875,12.624588012695312,0.05,,,11521.33
382,4563.868897709233,1585.318359375,8.226333618164062,0.05,,,11529.62
383,2139.2577023547,1581.1517333984375,7.661297798156738,0.05,,,11609.8
384,2302.7392649939857,1577.10546875,11.472112655639648,0.05,,,11613.41
385,307.1414418725874,1573.044921875,9.280373573303223,0.05,,,11769.62
386,4038.821387663877,1569.02587890625,10.037271499633789,0.05,,,11772.99
387,3458.3686798486797,1565.1180419921875,10.110159873962402,0.05,,,11776.09
388,4052.7527902410566,1561.0538330078125,6.0921854972839355,0.05,,,11779.49
389,1816.9765956447914,1557.0303955078125,6.782320022583008,0.05,,,11801.06
390,3495.957840849757,1553.0611572265625,8.766094207763672,0.05,,,11863.34
391,2958.408460714936,1549.1888427734375,9.690582275390625,0.05,,,11906.63
392,3715.4768643795187,1545.2474365234375,6.872393608093262,0.05,,,11909.79
393,4232.342088603462,1541.50244140625,10.24893569946289,0.05,,,11932.69
394,3784.9782357179547,1537.6900634765625,7.7005205154418945,0.05,,,11935.97
395,3482.123342042243,1533.7554931640625,5.074688911437988,0.05,,,11942.35
396,4494.194668079639,1530.0379638671875,10.33742904663086,0.05,,,11945.68
397,4122.620323192282,1526.81298828125,12.594610214233398,0.05,,,11949.1
398,3819.0577659867245,1523.2174072265625,12.560053825378418,0.05,,,11956.52
399,1473.3355523355806,1519.464599609375,7.940457820892334,0.05,,,12103.16
400,4072.3841535416354,1515.7598876953125,8.829362869262695,0.05,4701.95730802005,"3,1,2,0,5,6,4,7",12109.22
401,3756.885109618938,1512.022216796875,10.445199012756348,0.05,,,12112.0
402,4536.522431276237,1508.2611083984375,9.208069801330566,0.05,,,12115.12
403,4013.713707593848,1504.4791259765625,6.657591819763184,0.05,,,12118.68
404,3502.9908930543734,1501.039306640625,14.006669998168945,0.05,,,12163.9
405,5113.765844797973,1497.35693359375,9.224044799804688,0.05,,,12167.21
406,3723.871257686119,1493.691162109375,7.819751739501953,0.05,,,12170.64
407,4346.206677662116,1490.2427978515625,12.25732421875,0.05,,,12173.07
408,2340.503154327709,1486.6710205078125,9.262158393859863,0.05,,,12230.76
409,716.5167529013521,1483.1368408203125,8.422229766845703,0.05,,,12357.14
410,3207.8533404762393,1479.49365234375,8.204875946044922,0.05,,,12386.0
411,3607.820281435885,1476.2037353515625,14.313207626342773,0.05,,,12389.3
412,4149.128084614522,1472.6490478515625,8.045465469360352,0.05,,,12392.49
413,1617.8816802812369,1469.350830078125,13.880688667297363,0.05,,,12546.37
414,4678.321103507718,1465.8670654296875,8.060526847839355,0.05,,,12549.88
415,3329.091603551953,1462.36669921875,7.362406253814697,0.05,,,12592.59
416,4519.533795421175,1459.0364990234375,9.202580451965332,0.05,,,12596.01
417,3679.9887092345416,1455.5367431640625,7.320126056671143,0.05,,,12599.0
418,5056.967235762015,1452.010498046875,4.330189228057861,0.05,,,12602.36
419,1547.3325709902008,1448.5560302734375,6.251791954040527,0.05,,,12666.71
420,4232.489820042166,1445.09521484375,6.5577216148376465,0.05,,,12670.05
421,3572.182431035142,1441.6834716796875,10.033197402954102,0.05,,,12673.63
422,3528.8357514927266,1438.30517578125,10.83725357055664,0.05,,,12677.1
423,2412.7930014169197,1435.00244140625,10.944112777709961,0.05,,,12738.89
424,2423.564906360847,1431.7149658203125,11.467695236206055,0.05,,,12752.55
425,3209.30055614178,1428.3455810546875,8.03543758392334,0.05,,,12821.92
426,3211.9624170902484,1425.0811767578125,8.791887283325195,0.05,,,12852.02
427,3632.3240258493756,1421.7969970703125,9.186603546142578,0.05,,,12855.39
428,4026.4770693590685,1418.5,7.815150260925293,0.05,,,12858.66
429,3091.5411504425915,1415.181884765625,6.042259216308594,0.05,,,12861.84
430,3180.11505082612,1412.0623779296875,13.101781845092773,0.05,,,12864.61
431,2985.442383560844,1408.833984375,8.759803771972656,0.05,,,12943.3
432,5390.8405792549665,1405.5400390625,5.007757186889648,0.05,,,12946.87
433,2038.7627737155092,1402.506591796875,11.850624084472656,0.05,,,13013.5
434,4295.733780009437,1399.2557373046875,6.432125568389893,0.05,,,13016.76
435,3554.8126929122013,1396.2021484375,9.321364402770996,0.05,,,13049.37
436,3511.7390711304406,1393.091064453125,10.766456604003906,0.05,,,13063.42
437,4322.317809013192,1389.9742431640625,9.703865051269531,0.05,,,13066.91
438,3544.4674494080627,1386.8179931640625,7.197179317474365,0.05,,,13098.61
439,2547.754281954618,1383.6864013671875,7.672340393066406,0.05,,,13116.6
440,1583.5236116576866,1380.5491943359375,7.108329772949219,0.05,,,13253.02
441,3293.7185530756674,1377.593994140625,12.541173934936523,0.05,,,13304.34
442,3521.5642964101166,1374.5048828125,10.026638984680176,0.05,,,13307.68
443,2599.333601489537,1371.3758544921875,6.594361305236816,0.05,,,13339.6
444,3288.487994118596,1368.3150634765625,8.82943344116211,0.05,,,13342.6
445,-64.37905752632344,1365.2296142578125,7.128711700439453,0.05,,,13535.9
446,3189.128172526161,1362.26611328125,9.430686950683594,0.05,,,13539.07
447,2640.4005049557745,1359.2913818359375,9.119966506958008,0.05,,,13574.27
448,2990.4665416833504,1356.248291015625,4.958538055419922,0.05,,,13587.41
449,4119.299678161274,1353.2139892578125,6.511688232421875,0.05,,,13622.08
450,2529.1005368638757,1350.1937255859375,5.093361854553223,0.05,4676.1126959951,"0,5,6,3,1,2,7,4",13661.29
451,5102.902016627678,1347.160888671875,4.179098606109619,0.05,,,13664.85
452,2990.82696874839,1344.24267578125,9.231191635131836,0.05,,,13710.98
453,4697.8594433785975,1341.287841796875,6.374627590179443,0.05,,,13713.93
454,4289.644664275514,1338.3328857421875,6.25901985168457,0.05,,,13723.12
455,3395.9187127784303,1335.4107666015625,7.136288166046143,0.05,,,13729.38
456,2343.1716705069343,1332.55322265625,9.281810760498047,0.05,,,13771.9
457,3536.3257504339103,1329.8123779296875,8.788158416748047,0.05,,,13775.05
458,4197.808144440652,1326.9169921875,5.768136978149414,0.05,,,13778.62
459,3549.4614159047915,1324.025634765625,6.099794864654541,0.05,,,13781.93
460,5199.000957948463,1321.3773193359375,12.288345336914062,0.05,,,13790.07
461,3564.71577208846,1318.5491943359375,9.907833099365234,0.05,,,13793.03
462,4830.049683590364,1315.740966796875,9.902116775512695,0.05,,,13795.33
463,3646.4779997973565,1312.93115234375,8.457005500793457,0.05,,,13798.07
464,-2295.3502465880247,1310.1053466796875,7.562240123748779,0.05,,,14089.97
465,4647.453563321442,1307.397705078125,10.286581039428711,0.05,,,14093.5
466,3839.6235894067686,1304.6029052734375,7.182851791381836,0.05,,,14104.03
467,2902.189572487558,1301.937255859375,9.761588096618652,0.05,,,14145.13
468,2813.9593940239924,1299.1295166015625,4.5854172706604,0.05,,,14181.95
469,4554.179915655461,1296.408447265625,9.223344802856445,0.05,,,14184.43
470,2966.923162271676,1293.682373046875,7.711245059967041,0.05,,,14279.19
471,4474.057531413318,1290.9761962890625,6.574641704559326,0.05,,,14282.46
472,2787.7471471386025,1288.23583984375,5.240744590759277,0.05,,,14297.52
473,4393.306434312176,1285.489990234375,4.572808265686035,0.05,,,14300.96
474,3684.0937862787937,1282.7681884765625,5.046637058258057,0.05,,,14304.18
475,5410.401654838439,1280.0421142578125,5.242431640625,0.05,,,14307.3
476,3859.0797920210402,1277.47119140625,8.985876083374023,0.05,,,14310.27
477,4061.139987017063,1275.00244140625,12.768887519836426,0.05,,,14313.73
478,3900.200984652988,1272.4849853515625,9.143692016601562,0.05,,,14317.26
479,2250.234575448573,1269.8541259765625,5.6389570236206055,0.05,,,14320.85
480,1760.2004747979074,1267.20703125,4.562568664550781,0.05,,,14356.7
481,2447.5676829823246,1264.56591796875,7.452793121337891,0.05,,,14384.27
482,4586.290403322188,1262.094482421875,10.399890899658203,0.05,,,14387.59
483,5167.8958124894125,1259.474609375,5.872621536254883,0.05,,,14390.98
484,2666.239721890351,1256.9046630859375,9.091769218444824,0.05,,,14404.3
485,3541.9887433665267,1254.323486328125,6.916497230529785,0.05,,,14425.9
486,4830.935533330221,1251.7454833984375,5.509207248687744,0.05,,,14449.56
487,4445.91505156903,1249.2694091796875,8.936014175415039,0.05,,,14455.35
488,3055.9647303573147,1246.7760009765625,6.610076427459717,0.05,,,14474.45
489,3671.051883274581,1244.2132568359375,4.621794700622559,0.05,,,14477.84
490,4413.143145433338,1241.7152099609375,6.284181594848633,0.05,,,14480.46
491,1770.4816976872776,1239.193359375,5.508707046508789,0.05,,,14594.59
492,4765.370277173158,1236.6966552734375,5.2425618171691895,0.05,,,14597.17
493,2345.592887493222,1234.177490234375,4.730038642883301,0.05,,,14644.67
494,3266.680173565877,1231.6558837890625,3.4145026206970215,0.05,,,14647.97
495,876.2977380205165,1229.1982421875,6.047500133514404,0.05,,,14749.57
496,3812.136207559156,1226.728515625,4.841912269592285,0.05,,,14753.03
497,1177.519267686068,1224.3153076171875,8.164901733398438,0.05,,,14848.73
498,3697.5158741075743,1221.843505859375,4.173460006713867,0.05,,,14852.26
499,3123.168673920493,1219.3797607421875,4.276723384857178,0.05,,,14855.22
500,4764.80966970903,1216.9761962890625,6.381255626678467,0.05,5099.50545537184,"3,7,0,6,1,5,2,4",14861.21
501,4198.092667300466,1214.7056884765625,14.659805297851562,0.05,,,14871.25
502,2846.967847426835,1212.3133544921875,9.236867904663086,0.05,,,14875.77
503,3626.7597819460893,1209.923583984375,8.154539108276367,0.05,,,14895.88
504,3888.977732877714,1207.65283203125,11.369088172912598,0.05,,,14899.31
505,3608.867012476456,1205.2877197265625,7.385147571563721,0.05,,,14902.57
506,2208.5873716331953,1202.9654541015625,9.776603698730469,0.05,,,14934.39
507,3754.7624350469005,1200.79345703125,10.081222534179688,0.05,,,14936.97
508,6034.163916851945,1198.460693359375,6.600695610046387,0.05,,,14940.24
509,5023.559809328363,1196.1251220703125,6.54777193069458,0.05,,,14943.54
510,4820.69180175272,1193.896728515625,8.437827110290527,0.05,,,14946.94
511,3811.4594112228324,1191.6668701171875,8.957714080810547,0.05,,,14949.85
512,2115.3544645820884,1189.35546875,7.030660152435303,0.05,,,14980.16
513,2703.188806327628,1187.0283203125,5.482734680175781,0.05,,,15016.02
514,542.9470009537379,1184.764892578125,7.645377159118652,0.05,,,15074.52
515,3150.426044107162,1182.5140380859375,8.23492431640625,0.05,,,15098.19
516,4331.508074856161,1180.2598876953125,7.262086391448975,0.05,,,15101.77
517,3797.8404989857927,1178.0755615234375,8.086133003234863,0.05,,,15105.31
518,5186.90628876392,1175.831298828125,7.305773735046387,0.05,,,15108.67
519,3770.23834403305,1173.716552734375,9.94788932800293,0.05,,,15112.29
520,1335.644137714726,1171.4620361328125,4.3143205642700195,0.05,,,15204.19
521,4486.294671234256,1169.2786865234375,9.619242668151855,0.05,,,15205.77
522,2145.907181204653,1167.131103515625,11.26397705078125,0.05,,,15313.61
523,3211.61339150576,1164.8907470703125,6.5652995109558105,0.05,,,15315.08
524,3854.565231327409,1162.6851806640625,6.761491775512695,0.05,,,15316.39
525,4459.573520761549,1160.484619140625,7.533447265625,0.05,,,15317.69
526,4067.8457585761794,1158.2730712890625,6.064061164855957,0.05,,,15322.96
527,5285.120958983743,1156.2196044921875,8.722761154174805,0.05,,,15324.12
528,2441.37148720112,1154.0340576171875,6.243185997009277,0.05,,,15330.43
529,2487.0559680968368,1151.990234375,10.64835262298584,0.05,,,15344.14
530,2935.2516675099523,1149.82470703125,5.215710639953613,0.05,,,15345.56
531,4527.99378594882,1147.7523193359375,9.471521377563477,0.05,,,15347.16
532,3599.6276136784913,1145.599853515625,5.827389717102051,0.05,,,15348.47
533,3151.887681205322,1143.47900390625,6.181207656860352,0.05,,,15349.8
534,4384.674241740022,1141.3824462890625,7.784961700439453,0.05,,,15351.14
535,2083.120962226147,1139.247314453125,5.256938457489014,0.05,,,15381.21
536,4868.924807840055,1137.1192626953125,3.9794552326202393,0.05,,,15383.07
537,4200.252336682782,1135.0892333984375,6.581389904022217,0.05,,,15384.31
538,4096.667816719712,1132.9970703125,6.227219581604004,0.05,,,15396.3
539,2955.467133505571,1130.910888671875,5.571388244628906,0.05,,,15457.52
540,4087.204621965845,1128.8363037109375,6.141497611999512,0.05,,,15459.19
541,5009.899788217346,1126.781005859375,8.851886749267578,0.05,,,15461.1
542,3109.648396595936,1124.6986083984375,7.088892936706543,0.05,,,15491.6
543,2377.2729894220115,1122.63623046875,8.32837200164795,0.05,,,15499.82
544,3690.235943866894,1120.5631103515625,6.711982727050781,0.05,,,15502.69
545,4613.722059180393,1118.553955078125,10.421232223510742,0.05,,,15505.17
546,3160.2747194190497,1116.5711669921875,10.638603210449219,0.05,,,15561.85
547,2633.0280214381733,1114.5233154296875,6.844523906707764,0.05,,,15624.72
548,3987.5656474182238,1112.496826171875,6.909416198730469,0.05,,,15627.32
549,3465.1084079212337,1110.577880859375,9.994664192199707,0.05,,,15630.02
550,3189.822033074643,1108.5728759765625,6.235516548156738,0.05,4157.643855598328,"3,7,0,4,5,6,2,1",15643.79
551,2126.505762676439,1106.64794921875,9.823678016662598,0.05,,,15685.14
552,3203.725323837306,1104.6856689453125,8.029092788696289,0.05,,,15687.37
553,5189.694673579364,1102.6690673828125,4.20884895324707,0.05,,,15690.39
554,4036.0561473941125,1100.85791015625,13.575742721557617,0.05,,,15693.46
555,4347.640240115893,1098.953857421875,8.038814544677734,0.05,,,15695.94
556,1991.9930371618093,1096.9925537109375,6.229875564575195,0.05,,,15783.99
557,5202.284358972745,1095.0321044921875,5.830042839050293,0.05,,,15787.3
558,4872.227194318812,1093.0560302734375,3.9768283367156982,0.05,,,15789.48
559,3221.596736462022,1091.1011962890625,5.312870502471924,0.05,,,15792.89
560,1632.6750185161875,1089.1798095703125,6.973954677581787,0.05,,,15879.27
561,2726.7712120537126,1087.31103515625,9.766695976257324,0.05,,,15935.69
562,2547.8725023691104,1085.400146484375,8.254734992980957,0.05,,,15999.46
563,5315.014043964673,1083.5396728515625,11.229501724243164,0.05,,,16000.96
564,4418.40183678906,1081.6312255859375,8.045475006103516,0.05,,,16003.16
565,4103.285620241566,1079.7655029296875,7.660683631896973,0.05,,,16006.37
566,2462.9753281704925,1077.845703125,5.187914848327637,0.05,,,16009.41
567,3293.808420279513,1076.0765380859375,10.334129333496094,0.05,,,16012.98
568,4532.399360740669,1074.2264404296875,7.620518684387207,0.05,,,16016.07
569,3881.4352653377555,1072.41650390625,8.341489791870117,0.05,,,16019.23
570,3143.0953139723856,1070.5325927734375,5.1412506103515625,0.05,,,16022.64
571,4807.9364501303235,1068.6541748046875,4.169653415679932,0.05,,,16026.24
572,4332.147175017728,1066.8360595703125,6.709588050842285,0.05,,,16029.08
573,3550.4381987894053,1064.993408203125,5.857972621917725,0.05,,,16032.36
574,2412.9023545730283,1063.1409912109375,4.86905574798584,0.05,,,16058.95
575,1802.4615999171085,1061.29443359375,4.905940055847168,0.05,,,16169.58
576,3220.4511307813887,1059.4609375,4.900350570678711,0.05,,,16172.56
577,2173.72418114273,1057.684814453125,7.393280029296875,0.05,,,16247.36
578,4248.295830798508,1055.9195556640625,7.183558464050293,0.05,,,16250.89
579,3837.9522704612764,1054.2276611328125,13.19584846496582,0.05,,,16254.06
580,4125.259926003226,1052.526611328125,9.777177810668945,0.05,,,16293.1
581,4230.273833244318,1050.7706298828125,10.55078125,0.05,,,16296.39
582,4258.921285070577,1049.01025390625,9.150577545166016,0.05,,,16299.53
583,5748.879421653108,1047.209228515625,6.8841142654418945,0.05,,,16301.88
584,2012.0697038595692,1045.450439453125,9.6575927734375,0.05,,,16413.78
585,4289.468233247637,1043.6527099609375,5.112979888916016,0.05,,,16415.55
586,4278.904584732727,1041.873291015625,6.014076232910156,0.05,,,16417.26
587,4166.916416111751,1040.1549072265625,9.40501594543457,0.05,,,16418.45
588,4425.916603669164,1038.4227294921875,6.804309844970703,0.05,,,16419.35
589,4272.4364511586655,1036.7098388671875,7.798041343688965,0.05,,,16421.55
590,1623.3505614971157,1035.0284423828125,8.998445510864258,0.05,,,16464.01
591,3382.267987328329,1033.31494140625,6.917540550231934,0.05,,,16465.9
592,4135.425773008515,1031.6522216796875,8.39357852935791,0.05,,,16467.13
593,985.6437849927185,1029.9761962890625,7.759462356567383,0.05,,,16621.32
594,1986.5225765852413,1028.2431640625,4.80494499206543,0.05,,,16673.4
595,2803.706410373123,1026.5836181640625,8.42335319519043,0.05,,,16682.18
596,2285.6889864264776,1024.8936767578125,5.168857097625732,0.05,,,16690.01
597,3442.808164508813,1023.200439453125,6.3690385818481445,0.05,,,16772.95
598,2411.270287685891,1021.6912231445312,11.009514808654785,0.05,,,16854.96
599,4083.72696747901,1020.0150756835938,7.02252721786499,0.05,,,16858.03
600,4775.1782935131605,1018.3897705078125,8.481542587280273,0.05,3782.0369355756366,"6,7,4,2,1,5,3,0",16863.27
601,2914.3417303228516,1016.7688598632812,10.657562255859375,0.05,,,16928.71
602,4385.012971407535,1015.0884399414062,8.476608276367188,0.05,,,16952.44
603,3382.51423549898,1013.4235229492188,8.856377601623535,0.05,,,16955.39
604,3867.69698013661,1011.7581787109375,8.412520408630371,0.05,,,16958.89
605,5280.391153525446,1010.0812377929688,6.720605850219727,0.05,,,16962.62
606,1339.0494970817683,1008.5115966796875,8.865592002868652,0.05,,,17007.37
607,1311.8290511163304,1006.8467407226562,4.7630696296691895,0.05,,,17215.96
608,4161.689570767917,1005.266845703125,8.667919158935547,0.05,,,17218.78
609,3037.0791311451894,1003.6785888671875,6.749120712280273,0.05,,,17276.97
610,2730.050685746457,1002.12158203125,7.557785987854004,0.05,,,17338.98
611,2658.3885128749566,1000.5052490234375,5.549575328826904,0.05,,,17368.92
612,2728.2660750259774,998.8985595703125,6.366644382476807,0.05,,,17372.33
613,3266.695234015872,997.2767944335938,6.100405216217041,0.05,,,17410.73
614,3619.8593936966577,995.6682739257812,6.421806335449219,0.05,,,17424.21
615,4183.549655803647,994.0587768554688,5.174110412597656,0.05,,,17427.3
616,3102.314602717695,992.5284423828125,8.440919876098633,0.05,,,17452.63
617,3838.524512536331,991.0009155273438,8.976128578186035,0.05,,,17455.59
618,3904.659165990673,989.3887939453125,3.254483222961426,0.05,,,17458.61
619,3312.96009352482,987.8054809570312,4.862885475158691,0.05,,,17461.94
620,5001.485879981515,986.317626953125,10.075634956359863,0.05,,,17465.16
621,5432.624126983509,984.7495727539062,8.802210807800293,0.05,,,17468.53
622,4393.060773034699,983.1846313476562,9.173155784606934,0.05,,,17482.14
623,2764.9962830959053,981.6365966796875,10.260762214660645,0.05,,,17485.49
624,2646.886431094119,980.0797119140625,9.199585914611816,0.05,,,17488.48
625,4896.142540603077,978.5423583984375,8.700845718383789,0.05,,,17489.54
626,785.5015957413885,977.0165405273438,8.984501838684082,0.05,,,17709.66
627,2266.409263883064,975.5357055664062,8.709754943847656,0.05,,,17745.07
628,5327.831427451723,973.9963989257812,5.6333723068237305,0.05,,,17748.11
629,1522.666343256765,972.4727783203125,6.1239333152771,0.05,,,17784.05
630,351.40153627801004,970.9760131835938,6.497105121612549,0.05,,,17915.76
631,4393.662396165633,969.4797973632812,7.053441047668457,0.05,,,17925.27
632,3310.423501881857,967.9791870117188,7.450904846191406,0.05,,,17935.67
633,2646.8943638287565,966.4706420898438,5.611721038818359,0.05,,,18049.53
634,3817.441663867818,964.9523315429688,5.701143264770508,0.05,,,18052.83
635,4491.2767776117835,963.4694213867188,7.554399013519287,0.05,,,18056.79
636,3940.772123790687,961.9696044921875,5.9612202644348145,0.05,,,18105.64
637,2398.619511543906,960.502197265625,7.47979211807251,0.05,,,18153.57
638,4739.0079023289145,959.0841674804688,10.284191131591797,0.05,,,18156.85
639,2922.2761119040106,957.5999755859375,4.981530666351318,0.05,,,18170.8
640,3094.232805220701,956.09130859375,2.9811549186706543,0.05,,,18227.16
641,4489.737086031382,954.67626953125,10.913354873657227,0.05,,,18231.62
642,3995.7443491132362,953.2017822265625,7.897162914276123,0.05,,,18234.42
643,4288.594727043057,951.75439453125,8.699546813964844,0.05,,,18235.89
644,2634.6155449807666,950.3378295898438,11.709339141845703,0.05,,,18243.87
645,3970.168445820268,948.9033203125,9.241952896118164,0.05,,,18245.3
646,4506.507472120175,947.5144653320312,8.41479206085205,0.05,,,18248.19
647,3248.422289285521,946.2066650390625,12.572092056274414,0.05,,,18250.6
648,2591.1383789159613,944.7769165039062,7.349165916442871,0.05,,,18264.34
649,2695.2837874765164,943.3251342773438,5.171696662902832,0.05,,,18281.17
650,3741.8109738382996,941.89208984375,5.683774948120117,0.05,3126.5492229179367,"0,4,1,6,5,3,7,2",18285.02
651,4234.179985855982,940.4534301757812,5.746771335601807,0.05,,,18287.19
652,3975.4445977086993,939.0787963867188,8.41752815246582,0.05,,,18289.47
653,4963.038007698596,937.6873168945312,6.770092487335205,0.05,,,18291.31
654,3813.5041197255773,936.3489379882812,9.282173156738281,0.05,,,18306.49
655,2186.2835338667965,934.9120483398438,3.5766046047210693,0.05,,,18330.38
656,182.14361705723883,933.5938110351562,7.045969486236572,0.05,,,18397.43
657,3680.9811030804144,932.159912109375,2.322741985321045,0.05,,,18416.24
658,2843.646247826864,930.7385864257812,3.25044584274292,0.05,,,18418.39
659,2682.5485463127993,929.37548828125,7.169774055480957,0.05,,,18419.66
660,5088.551083808963,927.9555053710938,2.7883248329162598,0.05,,,18421.27
661,3062.43968386113,926.5543823242188,6.541410446166992,0.05,,,18451.57
662,2595.1103243143684,925.1715698242188,7.728423118591309,0.05,,,18487.35
663,3693.3844789588743,923.860595703125,11.932783126831055,0.05,,,18490.23
664,1450.5672130861922,922.4871826171875,7.988274574279785,0.05,,,18527.1
665,2601.088968561675,921.1546630859375,7.736043930053711,0.05,,,18528.93
666,3581.3638743218125,919.787841796875,6.586438179016113,0.05,,,18531.51
667,3404.1188382097926,918.4464721679688,7.235222816467285,0.05,,,18534.16
668,3960.4750101747513,917.1243286132812,7.2736687660217285,0.05,,,18553.44
669,3765.49111410438,915.7493286132812,4.012229919433594,0.05,,,18554.97
670,4223.728524276958,914.3880004882812,4.955775260925293,0.05,,,18556.72
671,2822.141876421173,913.0333251953125,4.835421562194824,0.05,,,18559.86
672,2796.400506761239,911.678466796875,4.989307880401611,0.05,,,18561.83
673,3607.253296543645,910.3341674804688,4.609166145324707,0.05,,,18570.53
674,4048.772333219187,908.9954223632812,5.420029163360596,0.05,,,18572.64
675,4002.356964236777,907.679931640625,6.307672500610352,0.05,,,18574.42
676,3574.79209766552,906.3287353515625,2.796408176422119,0.05,,,18576.51
677,3107.984658864623,905.053466796875,7.416512966156006,0.05,,,18583.65
678,3459.0049192142656,903.7360229492188,4.940476417541504,0.05,,,18585.77
679,4578.118844938502,902.4098510742188,4.703441619873047,0.05,,,18587.75
680,3783.2465025541733,901.1039428710938,5.899656295776367,0.05,,,18590.58
681,3027.5251027100585,899.8291015625,9.062074661254883,0.05,,,18592.73
682,4819.515029282782,898.5408325195312,8.019243240356445,0.05,,,18595.22
683,2223.6076679499347,897.2612915039062,7.775077819824219,0.05,,,18631.01
684,1080.2565734550567,895.9588012695312,6.4313883781433105,0.05,,,18710.24
685,2628.1065164032984,894.6986694335938,6.913324356079102,0.05,,,18778.06
686,3338.2906057711234,893.3965454101562,4.702047824859619,0.05,,,18787.07
687,3232.043409401791,892.1119384765625,4.2945475578308105,0.05,,,18806.57
688,2143.8317402420153,890.8101196289062,3.258634090423584,0.05,,,18919.25
689,3380.002858777934,889.5718383789062,7.068967819213867,0.05,,,18922.39
690,1300.8521803120211,888.2888793945312,4.041372299194336,0.05,,,18993.23
691,4853.707449126356,887.0347900390625,4.225803852081299,0.05,,,19015.65
692,1945.0241740803299,885.764404296875,4.83691930770874,0.05,,,19047.1
693,3544.757252213149,884.4815063476562,3.5214014053344727,0.05,,,19050.41
694,4556.0624939238305,883.2489013671875,5.822808742523193,0.05,,,19089.12
695,1019.2050040977291,881.9845581054688,4.266772747039795,0.05,,,19305.18
696,3266.039147508376,880.7578735351562,6.850974082946777,0.05,,,19398.86
697,2272.820657445829,879.4973754882812,4.43598747253418,0.05,,,19460.07
698,3464.864555233693,878.2510986328125,4.845889091491699,0.05,,,19463.65
699,1128.325041521347,876.994873046875,4.131527423858643,0.05,,,19514.26
700,2441.1881196924023,875.7809448242188,6.7234272956848145,0.05,4711.063895502843,"7,3,1,5,0,2,6,4",19519.7
701,1872.5674087096897,874.5354614257812,6.533498287200928,0.05,,,19596.64
702,2863.927454553506,873.2866821289062,5.70995569229126,0.05,,,19621.69
703,5443.605188696051,872.0509033203125,5.651576042175293,0.05,,,19623.24
704,3597.5935263315614,870.808837890625,4.2895097732543945,0.05,,,19642.1
705,2446.2549271800226,869.7479248046875,11.44399642944336,0.05,,,19676.12
706,4681.144895223115,868.5794067382812,6.665520668029785,0.05,,,19697.26
707,4096.24896470868,867.3840942382812,6.130690574645996,0.05,,,19706.67
708,2739.1209732642783,866.4708251953125,13.607606887817383,0.05,,,19725.62
709,2619.3560955255953,865.4116821289062,16.989578247070312,0.05,,,19741.15
710,5022.470297987105,864.1923828125,4.434191703796387,0.05,,,19743.77
711,352.761549541204,863.03125,7.581613540649414,0.05,,,19880.41
712,4105.846817400528,861.8795166015625,8.205698013305664,0.05,,,19881.82
713,4067.4305627254903,860.6814575195312,4.6716156005859375,0.05,,,19884.93
714,4319.712714708714,859.4915771484375,5.190229892730713,0.05,,,19887.46
715,4926.091089885533,858.351318359375,9.699758529663086,0.05,,,19889.37
716,4621.181707983257,857.212646484375,9.878034591674805,0.05,,,19892.42
717,2457.698725892178,856.0439453125,7.750168800354004,0.05,,,19903.88
718,2807.5400234850144,854.90869140625,11.974634170532227,0.05,,,19981.31
719,3922.956298479699,853.7266235351562,7.574889183044434,0.05,,,19990.25
720,3190.841730679646,852.5743408203125,7.580681800842285,0.05,,,19992.58
721,4284.139751176714,851.3858642578125,4.915825843811035,0.05,,,19994.14
722,4053.431840290454,850.2188720703125,6.589134693145752,0.05,,,19995.57
723,4379.668923464111,849.1458740234375,10.849953651428223,0.05,,,20005.23
724,4291.257906620916,847.977783203125,4.959097862243652,0.05,,,20007.45
725,1861.242053280112,846.837646484375,6.788341522216797,0.05,,,20038.64
726,2632.1183574616607,845.6749877929688,4.448683738708496,0.05,,,20087.51
727,5100.09723107494,844.5571899414062,8.191315650939941,0.05,,,20089.78
728,3601.9208001560232,843.46435546875,7.356039047241211,0.05,,,20091.65
729,2369.1174188144696,842.3441772460938,7.354575157165527,0.05,,,20114.42
